statename,districtname,crop,cropyear,season,area,production,statenorm,districtnorm,yieldcalc,lat,lon,Rainfall_sum_x,Tavg_mean_x,Tmax_mean_x,Tmin_mean_x,ET0_sum_x,GDD_sum_x,Rainfall_sum_y,Tavg_mean_y,Tmax_mean_y,Tmin_mean_y,ET0_sum_y,GDD_sum_y
Maharashtra,KOLHAPUR,Sunflower,2010,Kharif,100.0,,maharashtra,kolhapur,,16.7028412,74.2405329,,,,,,,0.0,25.198027397260276,31.631205479452053,20.15495890410959,443.6840022662496,5800.9749999999985
Maharashtra,KOLHAPUR,Urad,2010,Kharif,2500.0,2100.0,maharashtra,kolhapur,0.84,16.7028412,74.2405329,,,,,,,0.0,25.198027397260276,31.631205479452053,20.15495890410959,443.6840022662496,5800.9749999999985
Maharashtra,KOLHAPUR,Gram,2010,Rabi,8500.0,7100.0,maharashtra,kolhapur,0.8352941176470589,16.7028412,74.2405329,,,,,,,0.0,25.198027397260276,31.631205479452053,20.15495890410959,443.6840022662496,5800.9749999999985
Maharashtra,KOLHAPUR,Jowar,2010,Rabi,14000.0,22400.0,maharashtra,kolhapur,1.6,16.7028412,74.2405329,,,,,,,0.0,25.198027397260276,31.631205479452053,20.15495890410959,443.6840022662496,5800.9749999999985
Maharashtra,KOLHAPUR,Maize,2010,Rabi,6900.0,14400.0,maharashtra,kolhapur,2.0869565217391304,16.7028412,74.2405329,,,,,,,0.0,25.198027397260276,31.631205479452053,20.15495890410959,443.6840022662496,5800.9749999999985
Maharashtra,KOLHAPUR,Sunflower,2010,Rabi,500.0,300.0,maharashtra,kolhapur,0.6,16.7028412,74.2405329,,,,,,,0.0,25.198027397260276,31.631205479452053,20.15495890410959,443.6840022662496,5800.9749999999985
Maharashtra,KOLHAPUR,Wheat,2010,Rabi,8600.0,22800.0,maharashtra,kolhapur,2.6511627906976742,16.7028412,74.2405329,,,,,,,0.0,25.198027397260276,31.631205479452053,20.15495890410959,443.6840022662496,5800.9749999999985
Maharashtra,LATUR,Arhar/Tur,2010,Kharif,88600.0,103300.0,maharashtra,latur,1.1659142212189617,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Bajra,2010,Kharif,4300.0,2200.0,maharashtra,latur,0.5116279069767442,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Cotton(lint),2010,Kharif,3400.0,8000.0,maharashtra,latur,2.3529411764705883,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Groundnut,2010,Kharif,2700.0,1500.0,maharashtra,latur,0.5555555555555556,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Jowar,2010,Kharif,123600.0,176700.0,maharashtra,latur,1.4296116504854368,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Maize,2010,Kharif,4500.0,3900.0,maharashtra,latur,0.8666666666666667,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Moong(Green Gram),2010,Kharif,26300.0,16700.0,maharashtra,latur,0.6349809885931559,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Niger seed,2010,Kharif,1800.0,300.0,maharashtra,latur,0.16666666666666666,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Rice,2010,Kharif,6300.0,2800.0,maharashtra,latur,0.4444444444444444,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Sesamum,2010,Kharif,3600.0,800.0,maharashtra,latur,0.2222222222222222,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Soyabean,2010,Kharif,194500.0,431800.0,maharashtra,latur,2.220051413881748,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Sugarcane,2010,Kharif,33000.0,2263800.0,maharashtra,latur,68.6,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Sunflower,2010,Kharif,6500.0,4700.0,maharashtra,latur,0.7230769230769231,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Urad,2010,Kharif,59800.0,43400.0,maharashtra,latur,0.725752508361204,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Gram,2010,Rabi,79600.0,65600.0,maharashtra,latur,0.8241206030150754,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Jowar,2010,Rabi,31400.0,23200.0,maharashtra,latur,0.7388535031847133,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Linseed,2010,Rabi,900.0,200.0,maharashtra,latur,0.2222222222222222,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Maize,2010,Rabi,1600.0,3300.0,maharashtra,latur,2.0625,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Rapeseed &Mustard,2010,Rabi,700.0,200.0,maharashtra,latur,0.2857142857142857,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Safflower,2010,Rabi,18600.0,12200.0,maharashtra,latur,0.6559139784946236,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Sunflower,2010,Rabi,27400.0,18600.0,maharashtra,latur,0.6788321167883211,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,LATUR,Wheat,2010,Rabi,33500.0,46000.0,maharashtra,latur,1.373134328358209,18.3553347,76.7548997,,,,,,,0.0,26.30013698630137,32.46794520547945,20.850657534246576,522.5908413118367,6080.645000000001
Maharashtra,NAGPUR,Arhar/Tur,2010,Kharif,61600.0,51700.0,maharashtra,nagpur,0.8392857142857143,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Castor seed,2010,Kharif,100.0,100.0,maharashtra,nagpur,1.0,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Cotton(lint),2010,Kharif,80800.0,126000.0,maharashtra,nagpur,1.5594059405940595,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Groundnut,2010,Kharif,4000.0,3500.0,maharashtra,nagpur,0.875,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Jowar,2010,Kharif,12900.0,9500.0,maharashtra,nagpur,0.7364341085271318,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Maize,2010,Kharif,100.0,200.0,maharashtra,nagpur,2.0,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Moong(Green Gram),2010,Kharif,900.0,500.0,maharashtra,nagpur,0.5555555555555556,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Rice,2010,Kharif,71400.0,70100.0,maharashtra,nagpur,0.9817927170868347,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Sesamum,2010,Kharif,100.0,40.0,maharashtra,nagpur,0.4,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Soyabean,2010,Kharif,242400.0,287100.0,maharashtra,nagpur,1.1844059405940595,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Sugarcane,2010,Kharif,300.0,6200.0,maharashtra,nagpur,20.666666666666668,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Urad,2010,Kharif,800.0,600.0,maharashtra,nagpur,0.75,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Gram,2010,Rabi,84900.0,73500.0,maharashtra,nagpur,0.8657243816254417,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Jowar,2010,Rabi,3300.0,1500.0,maharashtra,nagpur,0.45454545454545453,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Linseed,2010,Rabi,1200.0,500.0,maharashtra,nagpur,0.4166666666666667,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Rapeseed &Mustard,2010,Rabi,100.0,40.0,maharashtra,nagpur,0.4,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Sesamum,2010,Rabi,100.0,29.0,maharashtra,nagpur,0.29,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Sunflower,2010,Rabi,600.0,400.0,maharashtra,nagpur,0.6666666666666666,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NAGPUR,Wheat,2010,Rabi,75200.0,115700.0,maharashtra,nagpur,1.538563829787234,21.1498134,79.0820556,,,,,,,0.0,27.254027397260273,33.497123287671236,21.474493150684932,600.46795551111,6382.319999999993
Maharashtra,NANDED,Arhar/Tur,2010,Kharif,68300.0,40400.0,maharashtra,nanded,0.5915080527086384,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Castor seed,2010,Kharif,600.0,200.0,maharashtra,nanded,0.3333333333333333,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Cotton(lint),2010,Kharif,302100.0,462200.0,maharashtra,nanded,1.5299569678914267,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Groundnut,2010,Kharif,300.0,200.0,maharashtra,nanded,0.6666666666666666,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Jowar,2010,Kharif,126500.0,133500.0,maharashtra,nanded,1.0553359683794465,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Maize,2010,Kharif,700.0,600.0,maharashtra,nanded,0.8571428571428571,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Moong(Green Gram),2010,Kharif,35500.0,23400.0,maharashtra,nanded,0.6591549295774648,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Niger seed,2010,Kharif,1100.0,300.0,maharashtra,nanded,0.2727272727272727,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Rice,2010,Kharif,5200.0,2700.0,maharashtra,nanded,0.5192307692307693,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Sesamum,2010,Kharif,2900.0,800.0,maharashtra,nanded,0.27586206896551724,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Soyabean,2010,Kharif,181200.0,268400.0,maharashtra,nanded,1.4812362030905077,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Sugarcane,2010,Kharif,13700.0,827500.0,maharashtra,nanded,60.4014598540146,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Sunflower,2010,Kharif,2000.0,1100.0,maharashtra,nanded,0.55,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Urad,2010,Kharif,57500.0,44000.0,maharashtra,nanded,0.7652173913043478,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Gram,2010,Rabi,52900.0,53800.0,maharashtra,nanded,1.0170132325141776,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Jowar,2010,Rabi,29200.0,27900.0,maharashtra,nanded,0.9554794520547946,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Maize,2010,Rabi,400.0,800.0,maharashtra,nanded,2.0,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Rapeseed &Mustard,2010,Rabi,100.0,30.0,maharashtra,nanded,0.3,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Safflower,2010,Rabi,5600.0,3000.0,maharashtra,nanded,0.5357142857142857,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Sesamum,2010,Rabi,200.0,100.0,maharashtra,nanded,0.5,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Sunflower,2010,Rabi,4400.0,3000.0,maharashtra,nanded,0.6818181818181818,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDED,Wheat,2010,Rabi,49000.0,82700.0,maharashtra,nanded,1.6877551020408164,19.0940088,77.4831922,,,,,,,0.0,27.143205479452057,33.34306849315069,21.600575342465753,576.7764531463005,6377.215000000002
Maharashtra,NANDURBAR,Arhar/Tur,2010,Kharif,20100.0,14600.0,maharashtra,nandurbar,0.7263681592039801,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Bajra,2010,Kharif,16200.0,24100.0,maharashtra,nandurbar,1.4876543209876543,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Castor seed,2010,Kharif,1100.0,400.0,maharashtra,nandurbar,0.36363636363636365,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Cotton(lint),2010,Kharif,56000.0,116600.0,maharashtra,nandurbar,2.0821428571428573,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Groundnut,2010,Kharif,8600.0,7200.0,maharashtra,nandurbar,0.8372093023255814,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Jowar,2010,Kharif,27600.0,45000.0,maharashtra,nandurbar,1.6304347826086956,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Maize,2010,Kharif,28400.0,72000.0,maharashtra,nandurbar,2.535211267605634,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Moong(Green Gram),2010,Kharif,14000.0,9800.0,maharashtra,nandurbar,0.7,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Ragi,2010,Kharif,400.0,200.0,maharashtra,nandurbar,0.5,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Rice,2010,Kharif,23400.0,24700.0,maharashtra,nandurbar,1.0555555555555556,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Sesamum,2010,Kharif,600.0,300.0,maharashtra,nandurbar,0.5,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Soyabean,2010,Kharif,33100.0,53600.0,maharashtra,nandurbar,1.6193353474320242,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Sugarcane,2010,Kharif,10200.0,738500.0,maharashtra,nandurbar,72.40196078431373,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Sunflower,2010,Kharif,300.0,100.0,maharashtra,nandurbar,0.3333333333333333,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Urad,2010,Kharif,15900.0,11200.0,maharashtra,nandurbar,0.7044025157232704,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Gram,2010,Rabi,27100.0,30200.0,maharashtra,nandurbar,1.1143911439114391,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Jowar,2010,Rabi,32700.0,41000.0,maharashtra,nandurbar,1.253822629969419,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Maize,2010,Rabi,1000.0,2900.0,maharashtra,nandurbar,2.9,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Rapeseed &Mustard,2010,Rabi,200.0,100.0,maharashtra,nandurbar,0.5,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Safflower,2010,Rabi,600.0,600.0,maharashtra,nandurbar,1.0,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Sunflower,2010,Rabi,600.0,300.0,maharashtra,nandurbar,0.5,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NANDURBAR,Wheat,2010,Rabi,22700.0,54300.0,maharashtra,nandurbar,2.392070484581498,21.5141622,74.5405513,,,,,,,0.0,26.54216438356164,33.31150684931507,20.756547945205483,560.710465179528,6217.420000000003
Maharashtra,NASHIK,Arhar/Tur,2010,Kharif,10100.0,6200.0,maharashtra,nashik,0.6138613861386139,20.0112475,73.7902364,,,,,,,0.0,24.63301369863014,30.920027397260277,19.698602739726027,410.7765976118998,5587.9000000000015
Maharashtra,NASHIK,Bajra,2010,Kharif,171200.0,216300.0,maharashtra,nashik,1.2634345794392523,20.0112475,73.7902364,,,,,,,0.0,24.63301369863014,30.920027397260277,19.698602739726027,410.7765976118998,5587.9000000000015
Maharashtra,NASHIK,Castor seed,2010,Kharif,3400.0,1200.0,maharashtra,nashik,0.35294117647058826,20.0112475,73.7902364,,,,,,,0.0,24.63301369863014,30.920027397260277,19.698602739726027,410.7765976118998,5587.9000000000015
Maharashtra,NASHIK,Cotton(lint),2010,Kharif,50500.0,100600.0,maharashtra,nashik,1.992079207920792,20.0112475,73.7902364,,,,,,,0.0,24.63301369863014,30.920027397260277,19.698602739726027,410.7765976118998,5587.9000000000015
