yieldcalc,production,area
0.92161244,40809.0,44280.0
3.614523,9358.0,2589.0
8.866667,266.0,30.0
0.5,1.0,2.0
67.02702,2480.0,37.0
1.5,12.0,8.0
0.47452733,90732.0,191205.0
0.28863528,607.0,2103.0
0.43589744,17.0,39.0
1.4518313,16291.0,11221.0
0.7002351,1787.0,2552.0
0.6214808,6203.0,9981.0
0.4862211,1535.0,3157.0
0.5,1.0,2.0
0.4083641,332.0,813.0
2.85,570.0,200.0
0.6542896,52035.0,79529.0
0.42510277,9927.0,23352.0
0.78234327,54207.0,69288.0
3.4333973,51937.0,15127.0
1.1111112,10.0,9.0
0.5,9.0,18.0
0.29972002,127179.0,424326.0
0.45454547,10.0,22.0
67.0,67.0,1.0
0.9930531,364089.0,366636.0
1.9897848,133819.0,67253.0
0.43235293,147.0,340.0
1.9661314,7837.0,3986.0
0.6796508,4048.0,5956.0
1.804878,74.0,41.0
0.61701185,55768.0,90384.0
0.71045995,23372.0,32897.0
0.56880736,62.0,109.0
0.32369876,5622.0,17368.0
0.81326115,601.0,739.0
2.85,1482.0,520.0
0.4159292,3290.0,7910.0
0.22222222,2.0,9.0
1.0,4.0,4.0
0.40910146,77600.0,189684.0
1.3804914,145588.0,105461.0
0.89986825,683.0,759.0
1.7897991,80464.0,44957.0
1.1428572,8.0,7.0
2.4005377,893.0,372.0
1.6666666,5.0,3.0
0.62060696,33375.0,53778.0
2.737705,501.0,183.0
2.2,165.0,75.0
0.5,1.0,2.0
4.2,105.0,25.0
1.0,105.0,105.0
1.0,459.0,459.0
1.1,11.0,10.0
0.5,3.0,6.0
1.9661016,2668.0,1357.0
1.2604368,4559.0,3617.0
2.0894935,84800.0,40584.0
0.61960787,158.0,255.0
0.53424656,39.0,73.0
2.5536182,5858.0,2294.0
0.4144341,3032.0,7316.0
1.3193855,316766.0,240086.0
0.8790911,9401.0,10694.0
2.8503253,1314.0,461.0
0.7766748,28323.0,36467.0
0.796748,98.0,123.0
0.6536087,3070.0,4697.0
0.987715,402.0,407.0
0.4069132,3202.0,7869.0
1.1797253,38485.0,32622.0
3.152501,222286.0,70511.0
0.8122035,69683.0,85795.0
1.0,455.0,455.0
4.5001097,20552.0,4567.0
8.241936,6643.0,806.0
19.084745,2252.0,118.0
67.0,1273.0,19.0
1.374269,235.0,171.0
1.7423164,498468.0,286095.0
0.42424244,28.0,66.0
0.4,6.0,15.0
1.7643312,3601.0,2041.0
0.6666667,6.0,9.0
2.0,2.0,1.0
0.35477167,7684.0,21659.0
0.48631495,1226.0,2521.0
0.35994774,11293.0,31374.0
0.4090909,72.0,176.0
2.4043624,29100.0,12103.0
1.0955894,141812.0,129439.0
1.0,1.0,1.0
0.34796405,658.0,1891.0
1.3514023,126198.0,93383.0
3.2661767,259955.0,79590.0
1.0,4.0,4.0
0.6280992,228.0,363.0
2.0,930.0,465.0
0.7399033,40543.0,54795.0
20.0,68660.0,3433.0
2.0,22.0,11.0
2.0,12.0,6.0
4.9411764,252.0,51.0
0.39285713,22.0,56.0
0.9781823,621315.0,635173.0
0.49552214,12726.0,25682.0
0.5767806,6697.0,11611.0
1.5346752,75328.0,49084.0
0.70997554,40639.0,57240.0
1.75,7.0,4.0
0.70476604,71378.0,101279.0
0.5332357,100869.0,189164.0
0.5294118,27.0,51.0
0.42823815,12666.0,29577.0
2.8486238,1242.0,436.0
0.8976215,5208.0,5802.0
0.4,2.0,5.0
0.4091416,16873.0,41240.0
1.08962,85521.0,78487.0
2.5140593,149046.0,59285.0
1.1074766,237.0,214.0
0.39981744,876.0,2191.0
1.4000566,4952.0,3537.0
0.6305972,84512.0,134019.0
9.465247,163143.0,17236.0
0.31578946,6.0,19.0
2.0,6.0,3.0
1.1536926,578.0,501.0
1.9020599,253925.0,133500.0
0.42857143,30.0,70.0
1.966312,2218.0,1128.0
0.7002882,243.0,347.0
1.7922078,138.0,77.0
0.6333333,19.0,30.0
0.48235294,41.0,85.0
1.2232533,2241.0,1832.0
0.47012356,8332.0,17723.0
0.74509805,38.0,51.0
2.8496995,1422.0,499.0
1.3369023,22226.0,16625.0
0.9230769,12.0,13.0
1.5,6.0,4.0
0.40921813,2193.0,5359.0
1.6838009,124837.0,74140.0
4.2460685,365854.0,86163.0
1.1,55.0,50.0
2.238806,300.0,134.0
0.51707315,742.0,1435.0
2.6,13.0,5.0
4.6,69.0,15.0
0.42857143,3.0,7.0
83.26667,3747.0,45.0
3.6666667,44.0,12.0
0.61538464,56.0,91.0
1.1875,57.0,48.0
1.1081082,82.0,74.0
0.5,1.0,2.0
1.9662577,641.0,326.0
1.0153251,6824.0,6721.0
2.0236964,28524.0,14095.0
0.62211984,135.0,217.0
0.6,3.0,5.0
2.7378702,38259.0,13974.0
0.32493994,17447.0,53693.0
1.3687598,153568.0,112195.0
0.7959581,5317.0,6680.0
2.8498542,1955.0,686.0
0.9301184,7387.0,7942.0
0.81893003,199.0,243.0
0.875,35.0,40.0
1.1509434,122.0,106.0
0.40354064,889.0,2203.0
1.6661632,92662.0,55614.0
3.5687804,411409.0,115280.0
1.2608246,57307.0,45452.0
1.0,67.0,67.0
12.0,68544.0,5712.0
9.157895,348.0,38.0
15.0,2925.0,195.0
67.0,335.0,5.0
1.4379671,744634.0,517838.0
1.4299065,153.0,107.0
0.5514918,11294.0,20479.0
1.9760722,26262.0,13290.0
1.0433797,46493.0,44560.0
1.7959183,88.0,49.0
0.6715916,192276.0,286299.0
0.42356706,94796.0,223804.0
0.58477175,10875.0,18597.0
0.3875899,9001.0,23223.0
0.33333334,1.0,3.0
2.6245117,44349.0,16898.0
1.1949447,68076.0,56970.0
3.231132,685.0,212.0
1.251004,2492.0,1992.0
0.4251902,131769.0,309906.0
1.3533746,71626.0,52924.0
2.5204494,194987.0,77362.0
1.1666666,7.0,6.0
1.774359,346.0,195.0
3.9642856,222.0,56.0
0.48210508,35535.0,73708.0
7.67494,60916.0,7937.0
67.0,67.0,1.0
2.0,458.0,229.0
0.22222222,24.0,108.0
1.0491443,99248.0,94599.0
0.6590258,1840.0,2792.0
0.5363196,1772.0,3304.0
1.9656188,2001.0,1018.0
0.6195792,84137.0,135797.0
1.6536819,35235.0,21307.0
0.5619752,60432.0,107535.0
0.26281872,938.0,3569.0
0.41648746,581.0,1395.0
0.4394064,47049.0,107074.0
0.16666667,2.0,12.0
0.7350993,111.0,151.0
2.067899,11634.0,5626.0
0.7354576,40092.0,54513.0
1.0,8.0,8.0
0.8333333,5.0,6.0
0.2556996,31460.0,123035.0
0.78737617,34654.0,44012.0
1.8118205,145154.0,80115.0
1.1111112,60.0,54.0
0.7631579,261.0,342.0
0.45454547,15.0,33.0
0.839214,33441.0,39848.0
2.3542857,412.0,175.0
0.38709676,12.0,31.0
1.6,8.0,5.0
0.9692155,976.0,1007.0
1.0,4.0,4.0
0.31428573,11.0,35.0
0.2061951,446.0,2163.0
1.9662921,1575.0,801.0
0.6984127,176.0,252.0
1.413962,80815.0,57155.0
0.6217228,498.0,801.0
0.53846157,21.0,39.0
2.0249245,2681.0,1324.0
0.40761906,428.0,1050.0
2.7837837,103.0,37.0
1.351331,136652.0,101124.0
0.45382586,1548.0,3411.0
1.9508041,4124.0,2114.0
0.96338254,21600.0,22421.0
0.9125,73.0,80.0
0.74315435,3501.0,4711.0
5.125,41.0,8.0
0.4091611,795.0,1943.0
1.5595344,8710.0,5585.0
2.497273,123163.0,49319.0
1.101695,65.0,59.0
0.5420561,116.0,214.0
6.0,17376.0,2896.0
0.50877196,29.0,57.0
13.773585,5110.0,371.0
0.5217391,12.0,23.0
67.0,268.0,4.0
1.1081678,502.0,453.0
0.63915014,1835.0,2871.0
0.9941952,1884.0,1895.0
1.434296,11919.0,8310.0
1.2307136,78298.0,63620.0
0.6212711,479.0,771.0
0.5,13.0,26.0
0.52380955,55.0,105.0
2.0232558,174.0,86.0
0.39814407,901.0,2263.0
0.49867374,188.0,377.0
0.76498425,970.0,1268.0
1.7910765,15174.0,8472.0
0.8976084,1201.0,1338.0
5.090909,112.0,22.0
0.4091958,2305.0,5633.0
1.5596377,6198.0,3974.0
3.274876,104462.0,31898.0
1.0967742,34.0,31.0
0.6725,269.0,400.0
3.0,336.0,112.0
0.51684237,2010.0,3889.0
3.0,63.0,21.0
3.0,33.0,11.0
0.47058824,8.0,17.0
68.19125,12479.0,183.0
1.0535715,59.0,56.0
0.75233644,161.0,214.0
1.8673502,166633.0,89235.0
1.5343164,8428.0,5493.0
0.69979405,1359.0,1942.0
1.7966418,963.0,536.0
0.6188119,125.0,202.0
0.48863637,86.0,176.0
0.5,4.0,8.0
2.0247679,1308.0,646.0
0.34188113,11119.0,32523.0
1.4605598,1148.0,786.0
0.4326123,780.0,1803.0
2.8495822,5115.0,1795.0
1.4548385,27978.0,19231.0
1.0,6.0,6.0
0.872449,684.0,784.0
0.96428573,54.0,56.0
0.40898675,3213.0,7856.0
1.4584454,221217.0,151680.0
3.4607975,291368.0,84191.0
1.108209,297.0,268.0
1.7978843,4759.0,2647.0
2.0,38.0,19.0
0.5165144,735.0,1423.0
3.8666666,406.0,105.0
3.5,7.0,2.0
0.25,20.0,80.0
67.0,2412.0,36.0
3.0,12.0,4.0
1.0,1.0,1.0
1.3112912,431344.0,328946.0
0.5,1.0,2.0
0.4329897,42.0,97.0
2.1185877,50344.0,23763.0
0.7,14.0,20.0
1.7857143,25.0,14.0
0.47427216,8194.0,17277.0
0.28060135,2893.0,10310.0
0.5964439,30962.0,51911.0
0.40746754,502.0,1232.0
2.6411045,94401.0,35743.0
1.1093811,94121.0,84841.0
0.8333333,5.0,6.0
0.40883595,7653.0,18719.0
1.2972734,96870.0,74672.0
3.4213052,343783.0,100483.0
1.1111112,20.0,18.0
0.23809524,35.0,147.0
1.0,91.0,91.0
0.78441554,50001.0,63743.0
17.657846,165507.0,9373.0
3.25,13.0,4.0
67.0,1005.0,15.0
5.0,490.0,98.0
0.9790795,234.0,239.0
1.1083974,26821.0,24198.0
1.8110648,59546.0,32879.0
0.43421054,363.0,836.0
1.8502529,10243.0,5536.0
0.70010674,3936.0,5622.0
1.785961,51700.0,28948.0
0.58267057,4176.0,7167.0
0.4827586,42.0,87.0
0.73340833,1304.0,1778.0
0.49046084,7918.0,16144.0
0.7973422,2160.0,2709.0
1.3333334,4.0,3.0
0.7367257,666.0,904.0
2.8495429,3428.0,1203.0
0.89767134,6746.0,7515.0
1.0,10.0,10.0
0.40915677,4236.0,10353.0
1.559625,35770.0,22935.0
0.89982426,512.0,569.0
2.9292612,114373.0,39045.0
1.0,3.0,3.0
0.48235294,82.0,170.0
0.8125,13.0,16.0
0.85830325,7608.0,8864.0
15.0,495.0,33.0
29.706522,2733.0,92.0
3.1764705,54.0,17.0
1.0,4.0,4.0
1.5448239,109786.0,71067.0
0.4651163,20.0,43.0
0.43165466,60.0,139.0
1.4864477,19688.0,13245.0
0.570609,46447.0,81399.0
1.2268895,16006.0,13046.0
0.6735478,28745.0,42677.0
0.4858757,86.0,177.0
0.5317919,92.0,173.0
2.0,4.0,2.0
0.38277388,16021.0,41855.0
1.4626865,98.0,67.0
0.70684475,4234.0,5990.0
2.6946,45660.0,16945.0
0.67125916,47211.0,70332.0
0.5042373,119.0,236.0
0.87244284,3625.0,4155.0
1.6857142,1416.0,840.0
0.4139818,23681.0,57203.0
1.5319022,277740.0,181304.0
3.2098677,284497.0,88632.0
1.1074626,371.0,335.0
1.4980695,1164.0,777.0
0.22222222,2.0,9.0
0.5166426,1428.0,2764.0
4.755814,409.0,86.0
6.0,42.0,7.0
0.33333334,2.0,6.0
79.34375,2539.0,32.0
4.0,308.0,77.0
0.9397914,3153.0,3355.0
1.0909091,24.0,22.0
0.8235294,14.0,17.0
0.4337102,422.0,973.0
1.773585,282.0,159.0
0.6320251,2013.0,3185.0
0.6015782,4498.0,7477.0
1.3683968,245463.0,179380.0
0.62234044,117.0,188.0
0.33333334,1.0,3.0
0.5294118,18.0,34.0
1.0794919,5269.0,4881.0
0.2262634,591.0,2612.0
0.9650092,1048.0,1086.0
1.4605993,2632.0,1802.0
0.53889734,3900.0,7237.0
1.7024838,12818.0,7529.0
1.344806,15004.0,11157.0
1.1960326,1025.0,857.0
0.4092208,2148.0,5249.0
1.5596032,27357.0,17541.0
0.8333333,5.0,6.0
2.3942451,131966.0,55118.0
1.1162791,48.0,43.0
0.6009445,509.0,847.0
1.9552239,131.0,67.0
1.0193472,12118.0,11888.0
2.4,36.0,15.0
2.3333333,7.0,3.0
0.93333334,56.0,60.0
57.53925,16859.0,293.0
1.9,95.0,50.0
1.7270122,15664.0,9070.0
0.9094595,673.0,740.0
1.7519192,8672.0,4950.0
0.9904762,832.0,840.0
0.965,965.0,1000.0
0.9,810.0,900.0
0.9,288.0,320.0
0.9361446,1554.0,1660.0
0.8765714,1534.0,1750.0
1.18,1180.0,1000.0
1.3968966,4051.0,2900.0
0.9117647,155.0,170.0
1.14,1140.0,1000.0
0.945,567.0,600.0
0.826,413.0,500.0
0.8153846,212.0,260.0
1.1785715,165.0,140.0
0.83,166.0,200.0
0.6254902,319.0,510.0
1.0595745,498.0,470.0
16.269714,233145.0,14330.0
1.0,1280.0,1280.0
1.7783784,3948.0,2220.0
0.932,699.0,750.0
0.88,1320.0,1500.0
0.088125,141.0,1600.0
0.8357143,117.0,140.0
0.9652174,1332.0,1380.0
0.8110345,1176.0,1450.0
1.1108108,411.0,370.0
1.6700072,23163.0,13870.0
8.037037,6510.0,810.0
1.8168765,7213.0,3970.0
0.9814815,795.0,810.0
0.87583333,1051.0,1200.0
0.82978725,780.0,940.0
0.975,39.0,40.0
0.87391305,1005.0,1150.0
0.7322581,1135.0,1550.0
0.76666665,621.0,810.0
0.6602871,138.0,209.0
0.25925925,7.0,27.0
1.6469036,9361.0,5684.0
3.0905623,37266.0,12058.0
0.8633453,8630.0,9996.0
0.5,2.0,4.0
2.5952382,109.0,42.0
3.881996,97869.0,25211.0
1.2128713,245.0,202.0
0.48558322,741.0,1526.0
98.534134,739006.0,7500.0
0.6772152,214.0,316.0
1.84375,59.0,32.0
2.5842824,2269.0,878.0
2.0326087,13090.0,6440.0
0.30867192,509.0,1649.0
5.8518324,22512.0,3847.0
0.45993266,683.0,1485.0
2.4035087,137.0,57.0
3.908102,10419.0,2666.0
1.3333334,4.0,3.0
0.68108654,677.0,994.0
0.717727,1162.0,1619.0
116.42857,175225.0,1505.0
0.66086954,76.0,115.0
0.36842105,7.0,19.0
0.5658443,3532.0,6242.0
3.093108,30563.0,9881.0
0.54545456,12.0,22.0
1.4745024,17927.0,12158.0
0.6619718,1927.0,2911.0
2.2133334,332.0,150.0
2.6033416,301506.0,115815.0
1.2,24.0,20.0
0.46852168,23472.0,50098.0
107.666245,3315905.0,30798.0
0.85926306,1679.0,1954.0
0.17073171,49.0,287.0
2.577512,19187.0,7444.0
2.0283194,19768.0,9746.0
0.6527778,5311.0,8136.0
3.9054263,2519.0,645.0
0.62680113,435.0,694.0
1.7284938,21620.0,12508.0
4.07694,93207.0,22862.0
1.3171691,1005.0,763.0
0.54705364,1244.0,2274.0
0.46823528,199.0,425.0
87.83086,1611784.0,18351.0
0.5892054,786.0,1334.0
0.35672516,61.0,171.0
2.7754972,4327.0,1559.0
2.8593931,31948.0,11173.0
0.33311388,1012.0,3038.0
5.4705896,216794.0,39629.0
0.5947136,1755.0,2951.0
2.1111112,19.0,9.0
5.343779,98053.0,18349.0
1.2776026,810.0,634.0
1.0470213,4921.0,4700.0
0.5054348,279.0,552.0
132.08942,694262.0,5256.0
0.8819549,1173.0,1330.0
0.38608697,222.0,575.0
3.3793616,4552.0,1347.0
1.8610706,37026.0,19895.0
0.5897693,588.0,997.0
5.9438567,74744.0,12575.0
0.15251572,97.0,636.0
1.5447912,9950.0,6441.0
4.215554,154538.0,36659.0
1.4333333,129.0,90.0
0.493347,482.0,977.0
119.35143,4115118.0,34479.0
0.6785714,19.0,28.0
2.0,2.0,1.0
4.4692225,72969.0,16327.0
0.5,5.0,10.0
3.8,19.0,5.0
0.40433213,224.0,554.0
3.0555556,990.0,324.0
3.9547937,378628.0,95739.0
1.125,9.0,8.0
0.43965048,805.0,1831.0
127.59962,132576.0,1039.0
1.0,1.0,1.0
1.8,9.0,5.0
4.7317085,80387.0,16989.0
0.38979593,191.0,490.0
108.333336,650.0,6.0
0.48545596,1235.0,2544.0
0.90909094,10.0,11.0
1.8902439,155.0,82.0
1.858311,11817.0,6359.0
0.5642251,1063.0,1884.0
3.8580482,3044.0,789.0
0.55789477,53.0,95.0
2.142857,15.0,7.0
3.8486629,56991.0,14808.0
1.39751,3143.0,2249.0
0.48324022,346.0,716.0
109.831245,641085.0,5837.0
0.74126077,5068.0,6837.0
0.29746836,141.0,474.0
2.3153267,3686.0,1592.0
2.37442,34790.0,14652.0
0.40780583,5914.0,14502.0
3.9270387,915.0,233.0
0.6177215,488.0,790.0
2.3361704,94143.0,40298.0
4.2924647,70126.0,16337.0
1.1666666,98.0,84.0
0.52165353,265.0,508.0
0.5,4.0,8.0
81.0,189702.0,2342.0
0.80627304,1311.0,1626.0
0.7763158,59.0,76.0
1.7573956,12119.0,6896.0
1.8277028,5410.0,2960.0
0.5,10.0,20.0
3.9599793,15238.0,3848.0
0.27213115,913.0,3355.0
2.3137255,118.0,51.0
4.2587285,260055.0,61064.0
1.1368421,108.0,95.0
0.47200772,489.0,1036.0
0.59322035,35.0,59.0
101.77429,363436.0,3571.0
2.9233716,763.0,261.0
3.1639278,7894.0,2495.0
3.875,93.0,24.0
0.30937728,8898.0,28761.0
2.0602887,321506.0,156049.0
0.40801954,21033.0,51549.0
94.90348,289076.0,3046.0
1.1642295,1035.0,889.0
0.22231337,542.0,2438.0
3.6243145,7930.0,2188.0
2.3398695,76371.0,32639.0
0.4533153,335.0,739.0
7.177971,65298.0,9097.0
0.40656966,2822.0,6941.0
2.091241,573.0,274.0
3.8380992,53956.0,14058.0
1.6190476,102.0,63.0
0.44503546,753.0,1692.0
0.46969697,31.0,66.0
129.757,2393368.0,18445.0
0.65,208.0,320.0
0.39583334,38.0,96.0
1.545868,42145.0,27263.0
1.3853211,1963.0,1417.0
0.5,2.0,4.0
2.774075,89070.0,32108.0
0.6363636,14.0,22.0
2.0,4.0,2.0
3.8409266,54714.0,14245.0
1.068323,172.0,161.0
0.43137255,44.0,102.0
1.0,6.0,6.0
106.73514,567404.0,5316.0
0.15742794,71.0,451.0
1.8333334,22.0,12.0
1.5643721,25748.0,16459.0
0.5641026,22.0,39.0
7.1786704,20732.0,2888.0
0.62068963,72.0,116.0
2.1052632,80.0,38.0
2.2483504,208874.0,92901.0
1.0,1.0,1.0
0.5005988,418.0,835.0
108.65538,853814.0,7858.0
0.5,1.0,2.0
0.3432836,23.0,67.0
1.3821765,1613.0,1167.0
1.3280602,5121.0,3856.0
5.453704,1178.0,216.0
0.2780083,134.0,482.0
1.4297297,529.0,370.0
1.9330654,253999.0,131397.0
1.13,113.0,100.0
0.39387375,1273.0,3232.0
1.0,1.0,1.0
108.40546,59623.0,550.0
0.9182526,2123.0,2312.0
0.2102336,189.0,899.0
2.4908533,35674.0,14322.0
2.1922832,48011.0,21900.0
0.6206226,1914.0,3084.0
5.0891356,122867.0,24143.0
0.913564,11140.0,12194.0
2.708671,22054.0,8142.0
4.438311,147778.0,33296.0
1.5223881,204.0,134.0
0.61226165,3725.0,6084.0
0.46,46.0,100.0
105.54688,1302343.0,12339.0
0.6637931,77.0,116.0
1.0,5.0,5.0
2.4015152,317.0,132.0
1.1856929,4757.0,4012.0
0.5588235,19.0,34.0
5.0,5.0,1.0
0.54545456,12.0,22.0
3.080645,191.0,62.0
2.2450106,188417.0,83927.0
1.3333334,4.0,3.0
0.47868854,146.0,305.0
0.25,3.0,12.0
87.39816,456131.0,5219.0
0.65217394,15.0,23.0
0.5,1.0,2.0
2.7162163,1407.0,518.0
3.760436,28286.0,7522.0
0.3846154,5.0,13.0
5.725688,6241.0,1090.0
0.2580958,1331.0,5157.0
2.0,8.0,4.0
2.8686352,476793.0,166209.0
1.2222222,11.0,9.0
0.42232084,12181.0,28843.0
0.33333334,2.0,6.0
134.38902,1184908.0,8817.0
1.8,9.0,5.0
2.0,6.0,3.0
0.6666667,2.0,3.0
3.5714285,1400.0,392.0
1.6160257,2521.0,1560.0
0.21153846,22.0,104.0
4.0570054,5907.0,1456.0
1.905581,4985.0,2616.0
0.5027933,180.0,358.0
6.4825673,58382.0,9006.0
0.4398217,296.0,673.0
2.1818182,96.0,44.0
4.819928,74010.0,15355.0
1.208,151.0,125.0
0.48442906,140.0,289.0
0.26,13.0,50.0
119.73206,715878.0,5979.0
0.5059022,300.0,593.0
0.26666668,4.0,15.0
3.517588,36400.0,10348.0
0.5,14.0,28.0
4.0,8.0,2.0
0.39843473,3360.0,8433.0
2.9017856,325.0,112.0
3.0066452,250210.0,83219.0
1.125,9.0,8.0
0.42384616,551.0,1300.0
1.0,1.0,1.0
110.11212,737531.0,6698.0
2.8352273,2495.0,880.0
5.0406976,9537.0,1892.0
0.23790558,8960.0,37662.0
1.7822912,285589.0,160237.0
0.22372483,12540.0,56051.0
108.40543,91711.0,846.0
0.46901172,560.0,1194.0
0.32843137,67.0,204.0
1.9696802,28519.0,14479.0
1.806028,19115.0,10584.0
0.5649351,261.0,462.0
4.9555883,23544.0,4751.0
0.43611112,157.0,360.0
2.125,17.0,8.0
3.9921982,268136.0,67165.0
1.1024845,1065.0,966.0
0.59747154,3828.0,6407.0
0.59090906,26.0,44.0
102.48557,493673.0,4817.0
0.6666667,26.0,39.0
0.25974026,20.0,77.0
2.9403782,7151.0,2432.0
2.2126608,2237.0,1011.0
0.43283582,29.0,67.0
3.1846917,22468.0,7055.0
0.3943834,1938.0,4914.0
3.0689654,178.0,58.0
4.4107866,351822.0,79764.0
1.3280182,583.0,439.0
0.31370112,3281.0,10459.0
1.0,3.0,3.0
101.265076,483642.0,4776.0
0.664,83.0,125.0
0.28455284,35.0,123.0
2.4447236,973.0,398.0
1.9518485,15363.0,7871.0
0.3422222,1925.0,5625.0
4.9465704,121374.0,24537.0
0.6184211,2538.0,4104.0
3.9794016,46945.0,11797.0
2.0059524,337.0,168.0
0.4470678,1174.0,2626.0
0.76702887,2894.0,3773.0
122.29834,841168.0,6878.0
0.20074907,268.0,1335.0
2.3333333,14.0,6.0
2.1360202,2544.0,1191.0
1.8489791,115184.0,62296.0
0.5687416,1270.0,2233.0
3.7422223,842.0,225.0
0.51926607,283.0,545.0
2.7738,3409.0,1229.0
2.8503625,357692.0,125490.0
1.9127725,614.0,321.0
0.66918874,3184.0,4758.0
0.33333334,1.0,3.0
93.83426,2949680.0,31435.0
0.6571429,23.0,35.0
0.64,48.0,75.0
3.3582044,10847.0,3230.0
2.2263057,1151.0,517.0
3.5333524,61816.0,17495.0
0.17704038,6269.0,35410.0
0.35779816,39.0,109.0
4.4705353,89442.0,20007.0
0.48963317,614.0,1254.0
0.17245471,6540.0,37923.0
0.4814815,13.0,27.0
108.40569,60924.0,562.0
0.43458647,4335.0,9975.0
0.40666667,61.0,150.0
2.293366,13102.0,5713.0
2.2653189,97821.0,43182.0
0.29191175,1191.0,4080.0
4.741071,1593.0,336.0
0.63342696,451.0,712.0
3.1649618,14543.0,4595.0
3.535815,152825.0,43222.0
1.2,18.0,15.0
0.45645055,697.0,1527.0
0.39756098,163.0,410.0
90.33248,1267726.0,14034.0
0.6581197,77.0,117.0
1.1578947,22.0,19.0
2.423028,13300.0,5489.0
2.3924057,94634.0,39556.0
0.47368422,126.0,266.0
4.7187395,14227.0,3015.0
0.414966,61.0,147.0
2.1411564,1259.0,588.0
3.4150364,512013.0,149929.0
1.7317073,213.0,123.0
0.8335484,16791.0,20144.0
0.21621622,8.0,37.0
112.463356,7236792.0,64348.0
0.66307276,246.0,371.0
0.25,5.0,20.0
1.7740384,14022.0,7904.0
1.096111,6398.0,5837.0
0.42857143,12.0,28.0
5.1467285,55456.0,10775.0
0.20532386,2368.0,11533.0
2.796875,358.0,128.0
3.091959,94515.0,30568.0
0.36764705,250.0,680.0
0.20927075,1079.0,5156.0
0.49462366,46.0,93.0
86.79994,287655.0,3314.0
0.54700947,26193.0,47884.0
0.4893617,92.0,188.0
2.0294108,659520.0,324981.0
1.1718984,3920.0,3345.0
1.0,4.0,4.0
1.0559863,27651.0,26185.0
4.206995,57375.0,13638.0
0.4040271,4294.0,10628.0
0.37593985,50.0,133.0
2.7862422,175263.0,62903.0
0.1797235,156.0,868.0
1.3700026,84847.0,61932.0
0.4760302,5233.0,10993.0
0.5467233,901.0,1648.0
0.72475886,1127.0,1555.0
2.9895833,1435.0,480.0
1.3350219,15549.0,11647.0
1.9329522,3719.0,1924.0
0.4037855,128.0,317.0
0.62603194,9100.0,14536.0
0.12781955,17.0,133.0
3.3400743,22462.0,6725.0
0.51688635,1255.0,2428.0
19.177034,8016.0,418.0
0.3809524,24.0,63.0
2.8899941,79891.0,27644.0
0.6785714,76.0,112.0
0.29793063,979.0,3286.0
0.7394095,576.0,779.0
1.2849728,5199.0,4046.0
32.666668,196.0,6.0
0.3448276,10.0,29.0
0.6766667,203.0,300.0
2.12,53.0,25.0
84.0,672.0,8.0
0.8138528,1316.0,1617.0
3.5,7.0,2.0
6.9269814,43259.0,6245.0
0.36104006,3388.0,9384.0
0.4909091,54.0,110.0
2.1352954,502640.0,235396.0
1.5371156,5798.0,3772.0
0.6305221,157.0,249.0
0.9375,15.0,16.0
4.658004,265809.0,57065.0
0.3849994,3162.0,8213.0
2.9264705,199.0,68.0
3.2809248,523465.0,159548.0
0.18518518,5.0,27.0
1.7041095,2488.0,1460.0
0.6184211,94.0,152.0
0.36,18.0,50.0
0.7251484,1955.0,2696.0
0.7441285,1204.0,1618.0
1.474005,15480.0,10502.0
0.39583334,19.0,48.0
1.2970711,310.0,239.0
4.9880033,170051.0,34092.0
0.5538535,1157.0,2089.0
19.175438,16395.0,855.0
2.4230769,63.0,26.0
3.732001,828396.0,221971.0
0.43602046,2726.0,6252.0
0.7402799,952.0,1286.0
1.2857143,9.0,7.0
0.6666667,18.0,27.0
9.333333,224.0,24.0
2.0833333,25.0,12.0
9.333333,224.0,24.0
77.93,116895.0,1500.0
1.2409638,309.0,249.0
1.5,543.0,362.0
6.939014,124021.0,17873.0
0.37196824,5061.0,13606.0
0.6666667,4.0,6.0
2.7346294,406489.0,148645.0
4.1210213,79103.0,19195.0
1.248848,271.0,217.0
0.82608694,114.0,138.0
3.6669905,49057.0,13378.0
8.964286,251.0,28.0
0.5520301,7342.0,13300.0
3.1305878,522924.0,167037.0
0.20728292,222.0,1071.0
1.6666666,20.0,12.0
0.61857706,313.0,506.0
0.37192705,469.0,1261.0
2.4729576,24005.0,9707.0
1.3636364,405.0,297.0
1.9039923,11780.0,6187.0
0.3968254,25.0,63.0
0.9191919,2184.0,2376.0
7.7069974,167080.0,21679.0
0.5659771,4049.0,7154.0
19.0,19.0,1.0
3.5369911,181147.0,51215.0
0.19395526,815.0,4202.0
0.79299814,7271.0,9169.0
32.617645,33270.0,1020.0
0.3117002,2046.0,6564.0
95.04788,289801.0,3049.0
1.0763053,268.0,249.0
6.5,13.0,2.0
2.5262923,11338.0,4488.0
6.726582,2657.0,395.0
0.4069999,50492.0,124059.0
0.7369369,2863.0,3885.0
0.5540098,46513.0,83957.0
1.958821,313905.0,160252.0
4.1940513,29329.0,6993.0
0.921994,16831.0,18255.0
0.46033058,557.0,1210.0
0.87300557,32282.0,36978.0
3.1409957,266124.0,84726.0
0.21001042,4435.0,21118.0
17.908176,39201.0,2189.0
1.0907323,1683.0,1543.0
2.7622669,360230.0,130411.0
0.17955801,130.0,724.0
0.4174107,187.0,448.0
1.6666666,20.0,12.0
0.61904764,1365.0,2205.0
