statename,districtname,crop,cropyear,season,statenorm,districtnorm
Odisha,BOUDH,Ragi,2010,Autumn,odisha,boudh
Odisha,BOUDH,Rice,2010,Autumn,odisha,boudh
Odisha,BOUDH,Sesamum,2010,Autumn,odisha,boudh
Odisha,BOUDH,Urad,2010,Autumn,odisha,boudh
Odisha,BOUDH,Groundnut,2010,Summer,odisha,boudh
Odisha,BOUDH,Maize,2010,Summer,odisha,boudh
Odisha,BOUDH,Moong(Green Gram),2010,Summer,odisha,boudh
Odisha,BOUDH,Rice,2010,Summer,odisha,boudh
Odisha,BOUDH,Urad,2010,Summer,odisha,boudh
Odisha,BOUDH,Wheat,2010,Summer,odisha,boudh
Odisha,BOUDH,Groundnut,2010,Winter,odisha,boudh
Odisha,BOUDH,Horse-gram,2010,Winter,odisha,boudh
Odisha,BOUDH,Moong(Green Gram),2010,Winter,odisha,boudh
Odisha,BOUDH,Potato,2010,Winter,odisha,boudh
Odisha,BOUDH,Rapeseed &Mustard,2010,Winter,odisha,boudh
Odisha,BOUDH,Rice,2010,Winter,odisha,boudh
Odisha,BOUDH,Sesamum,2010,Winter,odisha,boudh
Odisha,BOUDH,Sugarcane,2010,Winter,odisha,boudh
Odisha,BOUDH,Urad,2010,Winter,odisha,boudh
Odisha,CUTTACK,Groundnut,2010,Autumn,odisha,cuttack
Odisha,CUTTACK,Jute,2010,Autumn,odisha,cuttack
Odisha,CUTTACK,Maize,2010,Autumn,odisha,cuttack
Odisha,CUTTACK,Ragi,2010,Autumn,odisha,cuttack
Odisha,CUTTACK,Rice,2010,Autumn,odisha,cuttack
Odisha,CUTTACK,Urad,2010,Autumn,odisha,cuttack
Odisha,CUTTACK,Groundnut,2010,Summer,odisha,cuttack
Odisha,CUTTACK,Horse-gram,2010,Summer,odisha,cuttack
Odisha,CUTTACK,Maize,2010,Summer,odisha,cuttack
Odisha,CUTTACK,Moong(Green Gram),2010,Summer,odisha,cuttack
Odisha,CUTTACK,Rice,2010,Summer,odisha,cuttack
Odisha,CUTTACK,Sesamum,2010,Summer,odisha,cuttack
Odisha,CUTTACK,Urad,2010,Summer,odisha,cuttack
Odisha,CUTTACK,Wheat,2010,Summer,odisha,cuttack
Odisha,CUTTACK,Groundnut,2010,Winter,odisha,cuttack
Odisha,CUTTACK,Horse-gram,2010,Winter,odisha,cuttack
Odisha,CUTTACK,Maize,2010,Winter,odisha,cuttack
Odisha,CUTTACK,Moong(Green Gram),2010,Winter,odisha,cuttack
Odisha,CUTTACK,Potato,2010,Winter,odisha,cuttack
Odisha,CUTTACK,Rapeseed &Mustard,2010,Winter,odisha,cuttack
Odisha,CUTTACK,Rice,2010,Winter,odisha,cuttack
Odisha,CUTTACK,Sesamum,2010,Winter,odisha,cuttack
Odisha,CUTTACK,Sugarcane,2010,Winter,odisha,cuttack
Odisha,CUTTACK,Urad,2010,Winter,odisha,cuttack
Odisha,DEOGARH,Groundnut,2010,Autumn,odisha,deogarh
Odisha,DEOGARH,Maize,2010,Autumn,odisha,deogarh
Odisha,DEOGARH,Moong(Green Gram),2010,Autumn,odisha,deogarh
Odisha,DEOGARH,Ragi,2010,Autumn,odisha,deogarh
Odisha,DEOGARH,Rice,2010,Autumn,odisha,deogarh
Odisha,DEOGARH,Sesamum,2010,Autumn,odisha,deogarh
Odisha,DEOGARH,Urad,2010,Autumn,odisha,deogarh
Odisha,DEOGARH,Groundnut,2010,Summer,odisha,deogarh
Odisha,DEOGARH,Maize,2010,Summer,odisha,deogarh
Odisha,DEOGARH,Moong(Green Gram),2010,Summer,odisha,deogarh
Odisha,DEOGARH,Sesamum,2010,Summer,odisha,deogarh
Odisha,DEOGARH,Urad,2010,Summer,odisha,deogarh
Odisha,DEOGARH,Wheat,2010,Summer,odisha,deogarh
Odisha,DEOGARH,Horse-gram,2010,Winter,odisha,deogarh
Odisha,DEOGARH,Maize,2010,Winter,odisha,deogarh
Odisha,DEOGARH,Moong(Green Gram),2010,Winter,odisha,deogarh
Odisha,DEOGARH,Potato,2010,Winter,odisha,deogarh
Odisha,DEOGARH,Rapeseed &Mustard,2010,Winter,odisha,deogarh
Odisha,DEOGARH,Rice,2010,Winter,odisha,deogarh
Odisha,DEOGARH,Sesamum,2010,Winter,odisha,deogarh
Odisha,DEOGARH,Sugarcane,2010,Winter,odisha,deogarh
Odisha,DEOGARH,Urad,2010,Winter,odisha,deogarh
Odisha,DHENKANAL,Groundnut,2010,Autumn,odisha,dhenkanal
Odisha,DHENKANAL,Maize,2010,Autumn,odisha,dhenkanal
Odisha,DHENKANAL,Moong(Green Gram),2010,Autumn,odisha,dhenkanal
Odisha,DHENKANAL,Ragi,2010,Autumn,odisha,dhenkanal
Odisha,DHENKANAL,Rice,2010,Autumn,odisha,dhenkanal
Odisha,DHENKANAL,Sesamum,2010,Autumn,odisha,dhenkanal
Odisha,DHENKANAL,Urad,2010,Autumn,odisha,dhenkanal
Odisha,DHENKANAL,Groundnut,2010,Summer,odisha,dhenkanal
Odisha,DHENKANAL,Horse-gram,2010,Summer,odisha,dhenkanal
Odisha,DHENKANAL,Moong(Green Gram),2010,Summer,odisha,dhenkanal
Odisha,DHENKANAL,Sesamum,2010,Summer,odisha,dhenkanal
Odisha,DHENKANAL,Urad,2010,Summer,odisha,dhenkanal
Odisha,DHENKANAL,Wheat,2010,Summer,odisha,dhenkanal
Odisha,DHENKANAL,Horse-gram,2010,Winter,odisha,dhenkanal
Odisha,DHENKANAL,Maize,2010,Winter,odisha,dhenkanal
Odisha,DHENKANAL,Moong(Green Gram),2010,Winter,odisha,dhenkanal
Odisha,DHENKANAL,Potato,2010,Winter,odisha,dhenkanal
Odisha,DHENKANAL,Rapeseed &Mustard,2010,Winter,odisha,dhenkanal
Odisha,DHENKANAL,Rice,2010,Winter,odisha,dhenkanal
Odisha,DHENKANAL,Sesamum,2010,Winter,odisha,dhenkanal
Odisha,DHENKANAL,Sugarcane,2010,Winter,odisha,dhenkanal
Odisha,DHENKANAL,Urad,2010,Winter,odisha,dhenkanal
Odisha,GAJAPATI,Groundnut,2010,Autumn,odisha,gajapati
Odisha,GAJAPATI,Maize,2010,Autumn,odisha,gajapati
Odisha,GAJAPATI,Moong(Green Gram),2010,Autumn,odisha,gajapati
Odisha,GAJAPATI,Ragi,2010,Autumn,odisha,gajapati
Odisha,GAJAPATI,Rice,2010,Autumn,odisha,gajapati
Odisha,GAJAPATI,Sesamum,2010,Autumn,odisha,gajapati
Odisha,GAJAPATI,Urad,2010,Autumn,odisha,gajapati
Odisha,GAJAPATI,Groundnut,2010,Summer,odisha,gajapati
Odisha,GAJAPATI,Maize,2010,Summer,odisha,gajapati
Odisha,GAJAPATI,Moong(Green Gram),2010,Summer,odisha,gajapati
Odisha,GAJAPATI,Ragi,2010,Summer,odisha,gajapati
Odisha,GAJAPATI,Sesamum,2010,Summer,odisha,gajapati
Odisha,GAJAPATI,Urad,2010,Summer,odisha,gajapati
Odisha,GAJAPATI,Groundnut,2010,Winter,odisha,gajapati
Odisha,GAJAPATI,Horse-gram,2010,Winter,odisha,gajapati
Odisha,GAJAPATI,Moong(Green Gram),2010,Winter,odisha,gajapati
Odisha,GAJAPATI,Ragi,2010,Winter,odisha,gajapati
Odisha,GAJAPATI,Rapeseed &Mustard,2010,Winter,odisha,gajapati
Odisha,GAJAPATI,Rice,2010,Winter,odisha,gajapati
Odisha,GAJAPATI,Sesamum,2010,Winter,odisha,gajapati
Odisha,GAJAPATI,Sugarcane,2010,Winter,odisha,gajapati
Odisha,GAJAPATI,Urad,2010,Winter,odisha,gajapati
Odisha,GANJAM,Groundnut,2010,Autumn,odisha,ganjam
Odisha,GANJAM,Maize,2010,Autumn,odisha,ganjam
Odisha,GANJAM,Moong(Green Gram),2010,Autumn,odisha,ganjam
Odisha,GANJAM,Ragi,2010,Autumn,odisha,ganjam
Odisha,GANJAM,Rice,2010,Autumn,odisha,ganjam
Odisha,GANJAM,Sesamum,2010,Autumn,odisha,ganjam
Odisha,GANJAM,Urad,2010,Autumn,odisha,ganjam
Odisha,GANJAM,Groundnut,2010,Summer,odisha,ganjam
Odisha,GANJAM,Horse-gram,2010,Summer,odisha,ganjam
Odisha,GANJAM,Maize,2010,Summer,odisha,ganjam
Odisha,GANJAM,Moong(Green Gram),2010,Summer,odisha,ganjam
Odisha,GANJAM,Ragi,2010,Summer,odisha,ganjam
Odisha,GANJAM,Rice,2010,Summer,odisha,ganjam
Odisha,GANJAM,Sesamum,2010,Summer,odisha,ganjam
Odisha,GANJAM,Urad,2010,Summer,odisha,ganjam
Odisha,GANJAM,Groundnut,2010,Winter,odisha,ganjam
Odisha,GANJAM,Horse-gram,2010,Winter,odisha,ganjam
Odisha,GANJAM,Maize,2010,Winter,odisha,ganjam
Odisha,GANJAM,Moong(Green Gram),2010,Winter,odisha,ganjam
Odisha,GANJAM,Potato,2010,Winter,odisha,ganjam
Odisha,GANJAM,Ragi,2010,Winter,odisha,ganjam
Odisha,GANJAM,Rapeseed &Mustard,2010,Winter,odisha,ganjam
Odisha,GANJAM,Rice,2010,Winter,odisha,ganjam
Odisha,GANJAM,Sesamum,2010,Winter,odisha,ganjam
Odisha,GANJAM,Sugarcane,2010,Winter,odisha,ganjam
Odisha,GANJAM,Urad,2010,Winter,odisha,ganjam
Odisha,JAGATSINGHAPUR,Jute,2010,Autumn,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Rice,2010,Autumn,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Groundnut,2010,Summer,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Horse-gram,2010,Summer,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Moong(Green Gram),2010,Summer,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Rice,2010,Summer,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Sesamum,2010,Summer,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Urad,2010,Summer,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Horse-gram,2010,Winter,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Potato,2010,Winter,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Rapeseed &Mustard,2010,Winter,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Rice,2010,Winter,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Sugarcane,2010,Winter,odisha,jagatsinghapur
Odisha,JAGATSINGHAPUR,Urad,2010,Winter,odisha,jagatsinghapur
Odisha,JAJAPUR,Groundnut,2010,Autumn,odisha,jajapur
Odisha,JAJAPUR,Jute,2010,Autumn,odisha,jajapur
Odisha,JAJAPUR,Maize,2010,Autumn,odisha,jajapur
Odisha,JAJAPUR,Rice,2010,Autumn,odisha,jajapur
Odisha,JAJAPUR,Sesamum,2010,Autumn,odisha,jajapur
Odisha,JAJAPUR,Groundnut,2010,Summer,odisha,jajapur
Odisha,JAJAPUR,Moong(Green Gram),2010,Summer,odisha,jajapur
Odisha,JAJAPUR,Rice,2010,Summer,odisha,jajapur
Odisha,JAJAPUR,Sesamum,2010,Summer,odisha,jajapur
Odisha,JAJAPUR,Urad,2010,Summer,odisha,jajapur
Odisha,JAJAPUR,Wheat,2010,Summer,odisha,jajapur
Odisha,JAJAPUR,Horse-gram,2010,Winter,odisha,jajapur
Odisha,JAJAPUR,Moong(Green Gram),2010,Winter,odisha,jajapur
Odisha,JAJAPUR,Potato,2010,Winter,odisha,jajapur
Odisha,JAJAPUR,Rapeseed &Mustard,2010,Winter,odisha,jajapur
Odisha,JAJAPUR,Rice,2010,Winter,odisha,jajapur
Odisha,JAJAPUR,Sugarcane,2010,Winter,odisha,jajapur
Odisha,JAJAPUR,Urad,2010,Winter,odisha,jajapur
Odisha,JHARSUGUDA,Groundnut,2010,Autumn,odisha,jharsuguda
Odisha,JHARSUGUDA,Maize,2010,Autumn,odisha,jharsuguda
Odisha,JHARSUGUDA,Ragi,2010,Autumn,odisha,jharsuguda
Odisha,JHARSUGUDA,Rice,2010,Autumn,odisha,jharsuguda
Odisha,JHARSUGUDA,Sesamum,2010,Autumn,odisha,jharsuguda
Odisha,JHARSUGUDA,Urad,2010,Autumn,odisha,jharsuguda
Odisha,JHARSUGUDA,Groundnut,2010,Summer,odisha,jharsuguda
Odisha,JHARSUGUDA,Maize,2010,Summer,odisha,jharsuguda
Odisha,JHARSUGUDA,Moong(Green Gram),2010,Summer,odisha,jharsuguda
Odisha,JHARSUGUDA,Rice,2010,Summer,odisha,jharsuguda
Odisha,JHARSUGUDA,Sesamum,2010,Summer,odisha,jharsuguda
Odisha,JHARSUGUDA,Wheat,2010,Summer,odisha,jharsuguda
Odisha,JHARSUGUDA,Horse-gram,2010,Winter,odisha,jharsuguda
Odisha,JHARSUGUDA,Moong(Green Gram),2010,Winter,odisha,jharsuguda
Odisha,JHARSUGUDA,Potato,2010,Winter,odisha,jharsuguda
Odisha,JHARSUGUDA,Rapeseed &Mustard,2010,Winter,odisha,jharsuguda
Odisha,JHARSUGUDA,Rice,2010,Winter,odisha,jharsuguda
Odisha,JHARSUGUDA,Sesamum,2010,Winter,odisha,jharsuguda
Odisha,JHARSUGUDA,Sugarcane,2010,Winter,odisha,jharsuguda
Odisha,JHARSUGUDA,Urad,2010,Winter,odisha,jharsuguda
Odisha,KALAHANDI,Groundnut,2010,Autumn,odisha,kalahandi
Odisha,KALAHANDI,Maize,2010,Autumn,odisha,kalahandi
Odisha,KALAHANDI,Moong(Green Gram),2010,Autumn,odisha,kalahandi
Odisha,KALAHANDI,Ragi,2010,Autumn,odisha,kalahandi
Odisha,KALAHANDI,Rice,2010,Autumn,odisha,kalahandi
Odisha,KALAHANDI,Urad,2010,Autumn,odisha,kalahandi
Odisha,KALAHANDI,Groundnut,2010,Summer,odisha,kalahandi
Odisha,KALAHANDI,Maize,2010,Summer,odisha,kalahandi
Odisha,KALAHANDI,Moong(Green Gram),2010,Summer,odisha,kalahandi
Odisha,KALAHANDI,Rice,2010,Summer,odisha,kalahandi
Odisha,KALAHANDI,Sesamum,2010,Summer,odisha,kalahandi
Odisha,KALAHANDI,Urad,2010,Summer,odisha,kalahandi
Odisha,KALAHANDI,Wheat,2010,Summer,odisha,kalahandi
Odisha,KALAHANDI,Groundnut,2010,Winter,odisha,kalahandi
Odisha,KALAHANDI,Horse-gram,2010,Winter,odisha,kalahandi
Odisha,KALAHANDI,Maize,2010,Winter,odisha,kalahandi
Odisha,KALAHANDI,Moong(Green Gram),2010,Winter,odisha,kalahandi
Odisha,KALAHANDI,Ragi,2010,Winter,odisha,kalahandi
Odisha,KALAHANDI,Rapeseed &Mustard,2010,Winter,odisha,kalahandi
Odisha,KALAHANDI,Rice,2010,Winter,odisha,kalahandi
Odisha,KALAHANDI,Sesamum,2010,Winter,odisha,kalahandi
Odisha,KALAHANDI,Sugarcane,2010,Winter,odisha,kalahandi
Odisha,KALAHANDI,Urad,2010,Winter,odisha,kalahandi
Odisha,KANDHAMAL,Groundnut,2010,Autumn,odisha,kandhamal
Odisha,KANDHAMAL,Maize,2010,Autumn,odisha,kandhamal
Odisha,KANDHAMAL,Moong(Green Gram),2010,Autumn,odisha,kandhamal
Odisha,KANDHAMAL,Ragi,2010,Autumn,odisha,kandhamal
Odisha,KANDHAMAL,Rice,2010,Autumn,odisha,kandhamal
Odisha,KANDHAMAL,Urad,2010,Autumn,odisha,kandhamal
Odisha,KANDHAMAL,Maize,2010,Summer,odisha,kandhamal
Odisha,KANDHAMAL,Rice,2010,Summer,odisha,kandhamal
Odisha,KANDHAMAL,Wheat,2010,Summer,odisha,kandhamal
Odisha,KANDHAMAL,Groundnut,2010,Winter,odisha,kandhamal
Odisha,KANDHAMAL,Horse-gram,2010,Winter,odisha,kandhamal
Odisha,KANDHAMAL,Maize,2010,Winter,odisha,kandhamal
Odisha,KANDHAMAL,Moong(Green Gram),2010,Winter,odisha,kandhamal
Odisha,KANDHAMAL,Potato,2010,Winter,odisha,kandhamal
Odisha,KANDHAMAL,Ragi,2010,Winter,odisha,kandhamal
Odisha,KANDHAMAL,Rapeseed &Mustard,2010,Winter,odisha,kandhamal
Odisha,KANDHAMAL,Rice,2010,Winter,odisha,kandhamal
Odisha,KANDHAMAL,Sesamum,2010,Winter,odisha,kandhamal
Odisha,KANDHAMAL,Urad,2010,Winter,odisha,kandhamal
Odisha,KENDRAPARA,Jute,2010,Autumn,odisha,kendrapara
Odisha,KENDRAPARA,Rice,2010,Autumn,odisha,kendrapara
Odisha,KENDRAPARA,Groundnut,2010,Summer,odisha,kendrapara
Odisha,KENDRAPARA,Moong(Green Gram),2010,Summer,odisha,kendrapara
Odisha,KENDRAPARA,Rice,2010,Summer,odisha,kendrapara
Odisha,KENDRAPARA,Sesamum,2010,Summer,odisha,kendrapara
Odisha,KENDRAPARA,Urad,2010,Summer,odisha,kendrapara
Odisha,KENDRAPARA,Wheat,2010,Summer,odisha,kendrapara
Odisha,KENDRAPARA,Horse-gram,2010,Winter,odisha,kendrapara
Odisha,KENDRAPARA,Potato,2010,Winter,odisha,kendrapara
Odisha,KENDRAPARA,Rapeseed &Mustard,2010,Winter,odisha,kendrapara
Odisha,KENDRAPARA,Rice,2010,Winter,odisha,kendrapara
Odisha,KENDRAPARA,Sugarcane,2010,Winter,odisha,kendrapara
Odisha,KENDRAPARA,Urad,2010,Winter,odisha,kendrapara
Odisha,KENDUJHAR,Groundnut,2010,Autumn,odisha,kendujhar
Odisha,KENDUJHAR,Jute,2010,Autumn,odisha,kendujhar
Odisha,KENDUJHAR,Maize,2010,Autumn,odisha,kendujhar
Odisha,KENDUJHAR,Rice,2010,Autumn,odisha,kendujhar
Odisha,KENDUJHAR,Sesamum,2010,Autumn,odisha,kendujhar
Odisha,KENDUJHAR,Urad,2010,Autumn,odisha,kendujhar
Odisha,KENDUJHAR,Groundnut,2010,Summer,odisha,kendujhar
Odisha,KENDUJHAR,Maize,2010,Summer,odisha,kendujhar
Odisha,KENDUJHAR,Moong(Green Gram),2010,Summer,odisha,kendujhar
Odisha,KENDUJHAR,Rice,2010,Summer,odisha,kendujhar
Odisha,KENDUJHAR,Sesamum,2010,Summer,odisha,kendujhar
Odisha,KENDUJHAR,Urad,2010,Summer,odisha,kendujhar
Odisha,KENDUJHAR,Wheat,2010,Summer,odisha,kendujhar
Odisha,KENDUJHAR,Groundnut,2010,Winter,odisha,kendujhar
Odisha,KENDUJHAR,Horse-gram,2010,Winter,odisha,kendujhar
Odisha,KENDUJHAR,Maize,2010,Winter,odisha,kendujhar
Odisha,KENDUJHAR,Moong(Green Gram),2010,Winter,odisha,kendujhar
Odisha,KENDUJHAR,Potato,2010,Winter,odisha,kendujhar
Odisha,KENDUJHAR,Rapeseed &Mustard,2010,Winter,odisha,kendujhar
Odisha,KENDUJHAR,Rice,2010,Winter,odisha,kendujhar
Odisha,KENDUJHAR,Sesamum,2010,Winter,odisha,kendujhar
Odisha,KENDUJHAR,Sugarcane,2010,Winter,odisha,kendujhar
Odisha,KENDUJHAR,Urad,2010,Winter,odisha,kendujhar
Odisha,KHORDHA,Maize,2010,Autumn,odisha,khordha
Odisha,KHORDHA,Ragi,2010,Autumn,odisha,khordha
Odisha,KHORDHA,Sesamum,2010,Autumn,odisha,khordha
Odisha,KHORDHA,Groundnut,2010,Summer,odisha,khordha
Odisha,KHORDHA,Horse-gram,2010,Summer,odisha,khordha
Odisha,KHORDHA,Maize,2010,Summer,odisha,khordha
Odisha,KHORDHA,Moong(Green Gram),2010,Summer,odisha,khordha
Odisha,KHORDHA,Rice,2010,Summer,odisha,khordha
Odisha,KHORDHA,Sesamum,2010,Summer,odisha,khordha
Odisha,KHORDHA,Urad,2010,Summer,odisha,khordha
Odisha,KHORDHA,Wheat,2010,Summer,odisha,khordha
Odisha,KHORDHA,Horse-gram,2010,Winter,odisha,khordha
Odisha,KHORDHA,Moong(Green Gram),2010,Winter,odisha,khordha
Odisha,KHORDHA,Potato,2010,Winter,odisha,khordha
Odisha,KHORDHA,Rapeseed &Mustard,2010,Winter,odisha,khordha
Odisha,KHORDHA,Rice,2010,Winter,odisha,khordha
Odisha,KHORDHA,Sesamum,2010,Winter,odisha,khordha
Odisha,KHORDHA,Sugarcane,2010,Winter,odisha,khordha
Odisha,KHORDHA,Urad,2010,Winter,odisha,khordha
Odisha,KORAPUT,Groundnut,2010,Autumn,odisha,koraput
Odisha,KORAPUT,Maize,2010,Autumn,odisha,koraput
Odisha,KORAPUT,Ragi,2010,Autumn,odisha,koraput
Odisha,KORAPUT,Rice,2010,Autumn,odisha,koraput
Odisha,KORAPUT,Groundnut,2010,Summer,odisha,koraput
Odisha,KORAPUT,Maize,2010,Summer,odisha,koraput
Odisha,KORAPUT,Moong(Green Gram),2010,Summer,odisha,koraput
Odisha,KORAPUT,Ragi,2010,Summer,odisha,koraput
Odisha,KORAPUT,Rice,2010,Summer,odisha,koraput
Odisha,KORAPUT,Urad,2010,Summer,odisha,koraput
Odisha,KORAPUT,Wheat,2010,Summer,odisha,koraput
Odisha,KORAPUT,Groundnut,2010,Winter,odisha,koraput
Odisha,KORAPUT,Horse-gram,2010,Winter,odisha,koraput
Odisha,KORAPUT,Maize,2010,Winter,odisha,koraput
Odisha,KORAPUT,Moong(Green Gram),2010,Winter,odisha,koraput
Odisha,KORAPUT,Potato,2010,Winter,odisha,koraput
Odisha,KORAPUT,Ragi,2010,Winter,odisha,koraput
Odisha,KORAPUT,Rapeseed &Mustard,2010,Winter,odisha,koraput
Odisha,KORAPUT,Rice,2010,Winter,odisha,koraput
Odisha,KORAPUT,Sesamum,2010,Winter,odisha,koraput
Odisha,KORAPUT,Sugarcane,2010,Winter,odisha,koraput
Odisha,KORAPUT,Urad,2010,Winter,odisha,koraput
Odisha,MALKANGIRI,Maize,2010,Autumn,odisha,malkangiri
Odisha,MALKANGIRI,Ragi,2010,Autumn,odisha,malkangiri
Odisha,MALKANGIRI,Rice,2010,Autumn,odisha,malkangiri
Odisha,MALKANGIRI,Groundnut,2010,Summer,odisha,malkangiri
Odisha,MALKANGIRI,Maize,2010,Summer,odisha,malkangiri
Odisha,MALKANGIRI,Moong(Green Gram),2010,Summer,odisha,malkangiri
Odisha,MALKANGIRI,Rice,2010,Summer,odisha,malkangiri
Odisha,MALKANGIRI,Urad,2010,Summer,odisha,malkangiri
Odisha,MALKANGIRI,Groundnut,2010,Winter,odisha,malkangiri
Odisha,MALKANGIRI,Horse-gram,2010,Winter,odisha,malkangiri
Odisha,MALKANGIRI,Maize,2010,Winter,odisha,malkangiri
Odisha,MALKANGIRI,Moong(Green Gram),2010,Winter,odisha,malkangiri
Odisha,MALKANGIRI,Ragi,2010,Winter,odisha,malkangiri
Odisha,MALKANGIRI,Rice,2010,Winter,odisha,malkangiri
Odisha,MALKANGIRI,Sesamum,2010,Winter,odisha,malkangiri
Odisha,MALKANGIRI,Urad,2010,Winter,odisha,malkangiri
Odisha,MAYURBHANJ,Groundnut,2010,Autumn,odisha,mayurbhanj
Odisha,MAYURBHANJ,Maize,2010,Autumn,odisha,mayurbhanj
Odisha,MAYURBHANJ,Moong(Green Gram),2010,Autumn,odisha,mayurbhanj
Odisha,MAYURBHANJ,Rice,2010,Autumn,odisha,mayurbhanj
Odisha,MAYURBHANJ,Sesamum,2010,Autumn,odisha,mayurbhanj
Odisha,MAYURBHANJ,Urad,2010,Autumn,odisha,mayurbhanj
Odisha,MAYURBHANJ,Groundnut,2010,Summer,odisha,mayurbhanj
Odisha,MAYURBHANJ,Maize,2010,Summer,odisha,mayurbhanj
Odisha,MAYURBHANJ,Moong(Green Gram),2010,Summer,odisha,mayurbhanj
Odisha,MAYURBHANJ,Rice,2010,Summer,odisha,mayurbhanj
Odisha,MAYURBHANJ,Sesamum,2010,Summer,odisha,mayurbhanj
Odisha,MAYURBHANJ,Urad,2010,Summer,odisha,mayurbhanj
Odisha,MAYURBHANJ,Wheat,2010,Summer,odisha,mayurbhanj
Odisha,MAYURBHANJ,Groundnut,2010,Winter,odisha,mayurbhanj
Odisha,MAYURBHANJ,Horse-gram,2010,Winter,odisha,mayurbhanj
Odisha,MAYURBHANJ,Maize,2010,Winter,odisha,mayurbhanj
Odisha,MAYURBHANJ,Moong(Green Gram),2010,Winter,odisha,mayurbhanj
Odisha,MAYURBHANJ,Potato,2010,Winter,odisha,mayurbhanj
Odisha,MAYURBHANJ,Rapeseed &Mustard,2010,Winter,odisha,mayurbhanj
Odisha,MAYURBHANJ,Rice,2010,Winter,odisha,mayurbhanj
Odisha,MAYURBHANJ,Sesamum,2010,Winter,odisha,mayurbhanj
Odisha,MAYURBHANJ,Sugarcane,2010,Winter,odisha,mayurbhanj
Odisha,MAYURBHANJ,Urad,2010,Winter,odisha,mayurbhanj
Odisha,NABARANGPUR,Groundnut,2010,Autumn,odisha,nabarangpur
Odisha,NABARANGPUR,Maize,2010,Autumn,odisha,nabarangpur
Odisha,NABARANGPUR,Ragi,2010,Autumn,odisha,nabarangpur
Odisha,NABARANGPUR,Rice,2010,Autumn,odisha,nabarangpur
Odisha,NABARANGPUR,Groundnut,2010,Summer,odisha,nabarangpur
Odisha,NABARANGPUR,Maize,2010,Summer,odisha,nabarangpur
Odisha,NABARANGPUR,Moong(Green Gram),2010,Summer,odisha,nabarangpur
Odisha,NABARANGPUR,Ragi,2010,Summer,odisha,nabarangpur
Odisha,NABARANGPUR,Rice,2010,Summer,odisha,nabarangpur
Odisha,NABARANGPUR,Wheat,2010,Summer,odisha,nabarangpur
Odisha,NABARANGPUR,Horse-gram,2010,Winter,odisha,nabarangpur
Odisha,NABARANGPUR,Maize,2010,Winter,odisha,nabarangpur
Odisha,NABARANGPUR,Potato,2010,Winter,odisha,nabarangpur
Odisha,NABARANGPUR,Ragi,2010,Winter,odisha,nabarangpur
Odisha,NABARANGPUR,Rapeseed &Mustard,2010,Winter,odisha,nabarangpur
Odisha,NABARANGPUR,Rice,2010,Winter,odisha,nabarangpur
Odisha,NABARANGPUR,Sugarcane,2010,Winter,odisha,nabarangpur
Odisha,NABARANGPUR,Urad,2010,Winter,odisha,nabarangpur
Odisha,NAYAGARH,Groundnut,2010,Autumn,odisha,nayagarh
Odisha,NAYAGARH,Maize,2010,Autumn,odisha,nayagarh
Odisha,NAYAGARH,Ragi,2010,Autumn,odisha,nayagarh
Odisha,NAYAGARH,Rice,2010,Autumn,odisha,nayagarh
Odisha,NAYAGARH,Sesamum,2010,Autumn,odisha,nayagarh
Odisha,NAYAGARH,Urad,2010,Autumn,odisha,nayagarh
Odisha,NAYAGARH,Groundnut,2010,Summer,odisha,nayagarh
Odisha,NAYAGARH,Horse-gram,2010,Summer,odisha,nayagarh
Odisha,NAYAGARH,Maize,2010,Summer,odisha,nayagarh
Odisha,NAYAGARH,Moong(Green Gram),2010,Summer,odisha,nayagarh
Odisha,NAYAGARH,Ragi,2010,Summer,odisha,nayagarh
Odisha,NAYAGARH,Sesamum,2010,Summer,odisha,nayagarh
Odisha,NAYAGARH,Urad,2010,Summer,odisha,nayagarh
Odisha,NAYAGARH,Wheat,2010,Summer,odisha,nayagarh
Odisha,NAYAGARH,Groundnut,2010,Winter,odisha,nayagarh
Odisha,NAYAGARH,Horse-gram,2010,Winter,odisha,nayagarh
Odisha,NAYAGARH,Moong(Green Gram),2010,Winter,odisha,nayagarh
Odisha,NAYAGARH,Potato,2010,Winter,odisha,nayagarh
Odisha,NAYAGARH,Ragi,2010,Winter,odisha,nayagarh
Odisha,NAYAGARH,Rapeseed &Mustard,2010,Winter,odisha,nayagarh
Odisha,NAYAGARH,Rice,2010,Winter,odisha,nayagarh
Odisha,NAYAGARH,Sesamum,2010,Winter,odisha,nayagarh
Odisha,NAYAGARH,Sugarcane,2010,Winter,odisha,nayagarh
